date,id,tweet
Fri Dec 20 07:51:14 +0000 2019,72898202,#MenloPark Eastbound #SR84 before Marsh Rd. Two car crash has the right lane blocked. #KCBSTraffic
Fri Dec 20 07:30:29 +0000 2019,72898202,#Oakland Northbound #I880 on-ramp to EB #I80 is now OPEN! #KCBSTraffic
Fri Dec 20 07:23:20 +0000 2019,72898202,#SanPablo #Highway80 Westbound #I80 past San Pablo Dam Rd. All lanes are now OPEN. #KCBSTraffic
Fri Dec 20 06:38:12 +0000 2019,72898202,#SanPablo #Highway80 The far left lane has re-opened. The three right lanes remain closed. #KCBSTraffic #Waze
Fri Dec 20 06:33:27 +0000 2019,72898202,#Cordelia #Benicia #Highway680 Southbound 680 before Lake Herman Rd—A crash involving a car on its roof is on the shoulder. #KCBSTraffic #Waze
Fri Dec 20 06:05:39 +0000 2019,72898202,#Oakland #Highway80 #Highway880 The CHP says that all lanes may not re-open until 11pm. #KCBSTraffic #Waze
Fri Dec 20 06:04:05 +0000 2019,72898202,#SanPablo #Highway80 Westbound 80 at San Pablo Dam Rd—all Westbound lanes are blocked by a 2 car injury crash. #KCBSTraffic #Waze
Fri Dec 20 05:53:31 +0000 2019,72898202,#Oakland #Highway80 #Highway880 A car fire has the connector from Northbound 880 to Eastbound 80 in the Bay Bridge Maze completely shut down. Traffic is stopped on Northbound 880 approaching the scene. #KCBSTraffic #Waze
Fri Dec 20 05:26:03 +0000 2019,72898202,#SMARTTrain Delays continue on the SMART Train system in the wake of an earlier incident in which a pedestrian was struck on tracks between the Novato Hamilton &amp; Novato San Marin stations. #KCBSTraffic
Fri Dec 20 05:00:00 +0000 2019,72898202,@KCBSRadio To Do List for December 21st And 22nd KCBS Radio's Megan Goldsby has a rundown of some of the events going on in the Bay Area this weekend
Fri Dec 20 04:40:30 +0000 2019,72898202,SMARTTrains A big problem on the SMART Train system. #KCBSTraffic
Fri Dec 20 04:22:16 +0000 2019,72898202,"#HalfMoonBay #Highway92 A crash on Highway 92 at Pillarcitos Creek Rd has now been cleared, but traffic on Westbound 92 is at a dead stop from Crystal Springs Reservoir to the scene. #KCBSTraffic #Waze"
Fri Dec 20 04:02:47 +0000 2019,72898202,#Livermore #AltamontPass #Highway580 Eastbound 580 past North Flynn—A crash is in the process of clearing from the far left lane. The backup is to Greenville Rd. #KCBSTraffic #Waze
Fri Dec 20 03:30:00 +0000 2019,72898202,"If you plan to begin your Christmas travel a little early, as in this weekend, you'll want to pay attention to the weather forecasts. @KCBSRadio Reporter Tim Ryan explains that the roads &amp; airports are going to likely be a little messy, a little crowded"
Fri Dec 20 03:25:04 +0000 2019,72898202,#BayBridge #Highway80 Eastbound 80 at the Center Anchorage of the Bay Bridge—A stall blocks the far right lane. The backup is to Northbound 101 &amp; Cesar Chavez. #KCBSTraffic #Waze
Fri Dec 20 03:11:51 +0000 2019,72898202,#Oakland #Highway24 Eastbound 24 before Old Tunnel Rd—A stall blocks the far left lane. #KCBSTraffic #Waze
Fri Dec 20 02:52:30 +0000 2019,72898202,#SanMateo #Highway101 Southbound 101 at Poplar—A crash blocks the second lane from the left. #KCBSTraffic #Waze
Fri Dec 20 02:23:39 +0000 2019,72898202,#SanFrancisco #Highway1 Southbound Highway 1 inside the MacArthur Tunnel—A stall is being reported in the far right lane. #KCBSTraffic #Waze
Fri Dec 20 02:00:00 +0000 2019,72898202,"Every holiday season, we report on accidents and mishaps that could have been prevented with a little planning and forethought. @KCBSRadio Scott Lettieri has some holiday safety tips from the #SanFrancisco Fire Department"
Fri Dec 20 01:59:13 +0000 2019,72898202,#SanFrancisco #MUNI A San Francisco bus route is seeing some delays. #KCBSTraffic
Fri Dec 20 01:58:04 +0000 2019,72898202,#MarinCounty #Highway101 Northbound 101 traffic is jammed in stretches from Alexander Avenue to Sir Francis Drake Blvd. #KCBSTraffic #Waze
Fri Dec 20 01:00:00 +0000 2019,72898202,"It's bikes vs. scooters in #SanFrancisco, where the growing number of e-scooters is prompting complaints from cyclists about dwindling space on bike racks. @KCBSRadio @mattbigler740 has more"
Fri Dec 20 00:59:00 +0000 2019,72898202,KCBS To Do List for December 21st And 22nd KCBS Radio's Megan Goldsby has a rundown of some of the events going on in the Bay Area this weekend.
Fri Dec 20 00:17:35 +0000 2019,72898202,"UPDATE: #Fremont - 880 SB before Alvarado Blvd, an earlier 5-car crash has been CLEARED. Expect residual delays. #KCBSTraffic #UnionCity"
Fri Dec 20 00:13:13 +0000 2019,72898202,"UPDATE: #WalnutCreek - 680 NB at Rudgear Rd, an earlier motorcycle crash has been cleared from lanes. Expect residual delays out of #SanRamon Valley tonight. #KCBSTraffic"
Thu Dec 19 23:52:33 +0000 2019,72898202,"Special ⁦#KCSBTraffic Alert:⁩ #Fremont - 880 SB before Alvarado Blvd, a 5-car crash has the 2-left lane blocked and one car flipped onto it’s side. #KCBSTraffic #Waze #UnionCity"
Thu Dec 19 23:43:11 +0000 2019,72898202,A heads up for those in the North Bay. #KCBSTraffic
Thu Dec 19 23:40:19 +0000 2019,72898202,"#WalnutCreek - 680 NB at Rudgear Rd, a crash involving a motorcycle has the left lane blocked. Emergency crews still heading to the scene. #KCBSTraffic #Waze #Alamo"
Thu Dec 19 23:01:05 +0000 2019,72898202,"#Woodside - 280 SB before Edgewood, a car overturned after hitting a tree, the left lane is blocked and emergency crews are heading to the scene. #KCBSTraffic #Waze"
Thu Dec 19 23:00:00 +0000 2019,72898202,"If you plan to begin your Christmas travel a little early, as in this weekend, you'll want to pay attention to the weather forecasts. #KCBS Reporter Tim Ryan explains that the roads and airports are going to likely be a little messy, a little crowded"
Thu Dec 19 22:25:07 +0000 2019,72898202,"#SanFrancisco - 80 EB before 7th St, a crash has the 2-left lanes blocked adding to already slow traffic out of #SF this afternoon towards the lower deck of the #BayBridge. #KCBSTraffic #Waze #Emeryville #Oakland"
Thu Dec 19 22:17:13 +0000 2019,72898202,#Oakland - 580 EB a stalled car on the connector to Hwy 24 EB has the left lane blocked. #KCBSTraffic #Waze
Thu Dec 19 21:48:25 +0000 2019,72898202,#Fremont - 680 NB traffic already crawling along the #Sunol Grade as the afternoon commute settles in. #KCBSTraffic #Waze
Thu Dec 19 21:23:00 +0000 2019,72898202,"It's bikes vs. scooters in #SanFrancisco, where the growing number of e-scooters is prompting complaints from cyclists about dwindling space on bike racks. Matt Bigler has more. https://kcbsradio.radio.com/media/audio-channel/bikes-vs-scooters-in-sf"
Thu Dec 19 21:22:37 +0000 2019,72898202,"#Berkeley - 80 WB before University Ave, an earlier crash involving a motorcycle has been cleared to the right shoulder. #KCBSTraffic #Waze #Albany"
Thu Dec 19 21:06:00 +0000 2019,72898202,Seal Pup Rescued From Parking Garage Heads Back To Sea...
Thu Dec 19 20:48:04 +0000 2019,72898202,"#SanFrancisco: SB I-280 on the off-ramp to Cesar Chavez, injury crash has the off-ramp shut down. Traffic Alert issued. No estimated time to clear. #KCBSTraffic #Waze"
Thu Dec 19 20:32:00 +0000 2019,72898202,"Every holiday season, we report on accidents and mishaps that could have been prevented with a little planning and forethought. @KCBSRadio Scott Lettieri has some holiday safety tips from the @SFFDPIO"
Thu Dec 19 20:04:00 +0000 2019,72898202,"More Ferries Are Being Added to the Fleet That Criss-Crosses the #SanFrancisco Bay They are fast, they are flexible, and they are the latest additions to the fleet of ferries that ply the waters of the Bay. @KCBSRadio Jim Taylor has details."
Thu Dec 19 20:00:00 +0000 2019,72898202,@KCBSRadio To Do List for December 21st And 22nd KCBS Radio's @MeganGoldsby has a rundown of some of the events going on in the Bay Area this weekend.
Thu Dec 19 19:15:51 +0000 2019,72898202,"If you plan to begin your Christmas travel a little early, as in this weekend, you'll want to pay attention to the weather forecasts. @KCBSRadio Reporter Tim Ryan explains that the roads and airports are going to likely be a little messy, a little crowded"
Thu Dec 19 19:13:52 +0000 2019,72898202,Stalled big rig blocking the right lane southbound 680 near the top of the #SunolGrade. #KCBSTraffic #Waze
Thu Dec 19 19:08:37 +0000 2019,72898202,Street sweepers are moving northbound 101 past Grand Av in the left lane in #SouthSanFrancisco backing up traffic before 380. Southbound 101 is slow past #SFO into #Millbrae. #KCBSTraffic #Waze
Thu Dec 19 18:33:19 +0000 2019,72898202,#BART delays.
Thu Dec 19 18:29:50 +0000 2019,72898202,A slow roll over the #Cotati Grade southbound 101 as #Caltrans has the right lane blocked until 3pm before the Pepper Rd on-ramp. #KCBSTraffic #Waze
Thu Dec 19 18:25:27 +0000 2019,72898202,Good advice. It's going to be even busier in the next two weeks. Plan ahead. Don't be surprised.
Thu Dec 19 18:24:49 +0000 2019,72898202,#Caltrans work northbound 101 in #MorganHill blocking the left lane between Cochrane and Coyote Creek Golf Dr until 3pm. #KCBSTraffic #Waze
Thu Dec 19 18:05:00 +0000 2019,72898202,Seal Pup Rescued From Parking Garage Heads Back To Sea.
Thu Dec 19 18:03:19 +0000 2019,72898202,"It's bikes vs. scooters in #SanFrancisco, where the growing number of e-scooters is prompting complaints from cyclists about dwindling space on bike racks. @KCBSRadio @mattbigler740 has more."
Thu Dec 19 17:51:18 +0000 2019,72898202,Not as bad as yesterday but it is still slow trying to get to the #BayBridge with the metering lights on. 80 is slow through #Berkeley. #KCBSTraffic #Waze
Thu Dec 19 17:48:05 +0000 2019,72898202,Residual #BART delays.
Thu Dec 19 17:45:00 +0000 2019,72898202,"Every holiday season, we report on accidents and mishaps that could have been prevented with a little planning and forethought. @KCBSRadio Scott Lettieri has some holiday safety tips from the #SanFrancisco Fire Department."
Thu Dec 19 17:22:10 +0000 2019,72898202,"Slow traffic continues in #Oakland for northbound 880, westbound 580 and northbound 13. #KCBSTraffic. #Waze."
Thu Dec 19 17:15:00 +0000 2019,72898202,"More Ferries Are Being Added to the Fleet That Criss-Crosses the Bay They are fast, they are flexible, and they are the latest additions to the fleet of ferries that ply the waters of the Bay. @KCBSRadio Jim Taylor has details"
Thu Dec 19 17:00:00 +0000 2019,72898202,@KCBSRadio To Do List for December 21st And 22nd KCBS Radio's Megan Goldsby has a rundown of some of the events going on in the Bay Area this weekend. https://kcbsradio.radio.com/media/audio-channel/kcbs-to-do-list-for-december-21st-and-22nd
Thu Dec 19 16:53:29 +0000 2019,72898202,"#Oakland: WB I-580 gears down a little past Golf Links Rd, remains heavy and slow until you’re almost at Lakeshore Ave; slows again from the I-980/Hwy-24 interchange into the #MacArthurMaze. #KCBSTraffic #Waze"
Thu Dec 19 16:39:03 +0000 2019,72898202,WB #RichmondSanRafaelBridge approach is backed up almost to Harbor Way South. WB I-80 slows from El Portal Drive in #Richmond well into Berkeley. WB #BayBridge backs up thru the Maze onto WB I-580. #KCBSTraffic #Waze
Thu Dec 19 16:18:23 +0000 2019,72898202,Eastbound 237 after Lafayette still has the right lane blocked. In the back up there is a new crash in the center divide. Traffic is backed up westbound from 880 as well. #SantaClara #Sunnyvale #Milpitas. #KCBSTraffic
Thu Dec 19 15:48:52 +0000 2019,72898202,"#SanMateoCounty: WB Hwy-92 ramp to NB I-280, solo injury crash. Emergency crews are there. Lanes just cleared. WB Hwy-92 traffic is solidly backed up from before DeAnza Blvd. #KCBSTraffic #Waze"
Thu Dec 19 15:32:54 +0000 2019,72898202,"North of #ScottsValley: NB Hwy-17 north of Vine Hill Rd, there’s a 2 vehicle accident on the shoulder &amp; large metal debris in the right lane. Traffic is backed up for two-&amp;-a-half miles, from Granite Creek Road. #KCBSTraffic"
Thu Dec 19 15:31:29 +0000 2019,72898202,#MountainView northbound 101 before Rengstorff there is an accident in the middle lane which has traffic backing up through #Sunnyvale. #KCBSTraffic
Thu Dec 19 15:30:46 +0000 2019,72898202,#SanFrancisco westbound 80 after 5th an accident has the left lane blocked and traffic backed up on to the #BayBridge. The metering lights have been slowed again meaning extra delays now at the toll plaza. #KCBSTraffic
Thu Dec 19 15:29:53 +0000 2019,72898202,#SantaClara eastbound 237 after Lafayette there is a crash still blocking the right lane. Traffic is backed up in both directions. #KCBSTraffic
Thu Dec 19 14:51:32 +0000 2019,72898202,"Westbound #SanMateoBridge update: The stall on the high-rise has been CLEARED but traffic is still solid for the better part of 8 miles, from I-880/The #NimitzFreeway. #KCBSTraffic #Waze"
Thu Dec 19 14:30:00 +0000 2019,72898202,Seal Pup Rescued From Parking Garage Heads Back To Sea
Thu Dec 19 14:28:57 +0000 2019,72898202,"Westbound #SanMateoBridge, a stall on the high-rise has the right lane blocked. Tow truck is responding, but traffic is HEAVILY backed up all the way to I-880/#NimitzFreeway. #KCBSTraffic #Waze"
Thu Dec 19 14:03:00 +0000 2019,72898202,"More Ferries Are Being Added to the Fleet That Criss-Crosses the Bay They are fast, they are flexible, and they are the latest additions to the fleet of ferries that ply the waters of the Bay. @KCBSRadio Jim Taylor has details."
Thu Dec 19 13:48:04 +0000 2019,72898202,"#Hayward: SB I-880 before Winton Ave, stalled car has been cleared, but traffic remains slow from before I-238 in San Lorenzo. In fact, the NB I-238 ramp to SB I-880 is heavy &amp; slow."
Thu Dec 19 13:26:44 +0000 2019,72898202,#ACETrain No. 1 running about a half hour late this morning due to problems with the Positive Train Control software.
Thu Dec 19 12:31:33 +0000 2019,72898202,#Tracy #Livermore #Highway205 #Highway580 The morning slowdown out of Tracy has begun. Westbound 205 slows from before the 11th St split onto Westbound 580 out to North Flynn Rd. #KCBSTraffic #Waze
Thu Dec 19 12:15:11 +0000 2019,72898202,#MarinCounty #GoldenGateTransit Word of the cancellation of an early morning bus out of Santa Rosa. #KCBSTraffic
Thu Dec 19 12:13:38 +0000 2019,72898202,#MarinCounty #GoldenGateTransit An early morning bus cancellation in Marin. #KCBSTraffic
Thu Dec 19 12:04:23 +0000 2019,72898202,#Orinda #Highway24 Fire crews now block the two right lanes. #KCBSTraffic #Waze
Thu Dec 19 11:32:29 +0000 2019,72898202,#MarinCounty #GoldenGateTransit Golden Gate Transit is announcing the cancellation of an early morning bus. #KCBSTraffic
Thu Dec 19 11:31:03 +0000 2019,72898202,#Orinda #Highway24 Eastbound 24 before Acalanes Rd.—The trailer of a car carrier is on fire on the shoulder. #KCBSTraffic #Waze
Thu Dec 19 11:04:50 +0000 2019,72898202,#LosAltosHills #Highway280 Southbound 280 before Magdalena Avenue—A two car crash is on the shoulder. #KCBSTraffic #Waze
Thu Dec 19 09:47:06 +0000 2019,72898202,#SanMateoHighlands #Highway92 #Highway35 Westbound 92 at Highway 35–A car slammed into a power pole. The pole has now been knocked down on to the car. Emergency crews are on scene. #KCBSTraffic #Waze
Thu Dec 19 08:42:18 +0000 2019,72898202,"#BayBridge #Highway80 The crashes have been cleared, but traffic on Eastbound 80 still slows approaching the 880 split. #KCBSTraffic #Waze"
Thu Dec 19 08:24:39 +0000 2019,72898202,#BayBridge #Highway80 Eastbound 80 just before the 80 split—-The CHP is doing a traffic break to remove two separate crashes. The backup is to the decline section. #KCBSTraffic #Waze
Thu Dec 19 04:43:48 +0000 2019,72898202,"#Berkeley #I80 eastbound at #Gilman, the stalled big rig has been cleared. #KCBSTraffic"
Thu Dec 19 03:10:00 +0000 2019,72898202,#Norwegian Air Moves To #SFO...
Thu Dec 19 02:32:26 +0000 2019,72898202,"#Berkeley #I80 eastbound past #University, a stalled big rig is blocking the 3rd lane from the left. #WAZE #KCBSTraffic"
Thu Dec 19 02:10:44 +0000 2019,72898202,"#MenloPark #Hwy101 southbound at #Willow, a 3 car crash is blocking the right lane. #WAZE #KCBSTraffif"
Thu Dec 19 01:05:33 +0000 2019,72898202,"Just a reminder if you encounter a traffic light without power, treat it like a 4-way stop. #KCSBTraffic #PaloAlto"
Thu Dec 19 00:40:59 +0000 2019,72898202,"#Sausaltio - 101 SB just after the Robin Williams Tunnel, emergency crews have the 3-right lanes blocked while they work to clear a crash. #KCBSTraffic #Waze #Marin #GoldenGate #GoldenGateBridge #SanFrancisco #SF"
Thu Dec 19 00:33:11 +0000 2019,72898202,"#MountainView - 101 NB before Amphitheater Parkway, a 3-car crash has the 2nd lane from the right and right shoulder blocked. #KCBSTraffic #Waze #PaloAlto"
Thu Dec 19 00:31:22 +0000 2019,72898202,"#RohnertPark - 101 NB before Golf Course Dr, a 4-car crash has the right lane and shoulder blocked. #KCBSTraffic #Waze #SantaRosa"
Thu Dec 19 00:06:47 +0000 2019,72898202,#DalyCity
Wed Dec 18 23:57:54 +0000 2019,72898202,"#SantaRosa - 101 SB before River Rd, a crash involving 4-5 cars has the 2-right lanes blocked. #KCBSTraffic #Waze #Windsor"
Wed Dec 18 23:16:27 +0000 2019,72898202,#RedwoodCity - Southbound El Camino Real after Woodside Rd is CLOSED because of a crash involving a pedestrian. #KCBSTraffic #Waze
Wed Dec 18 23:05:11 +0000 2019,72898202,"UPDATE: #SantaCruz Mountains - Hwy 17 SB before Summit Rd, an earlier overturned crash has been CLEARED. Expect residual delays begin just before Bear Creek Rd. #KCBSTraffic #LosGatos"
Wed Dec 18 22:56:27 +0000 2019,72898202,"#Belmont - 101 NB after Ralsto Ave, a crash has the left and and center divide blocked. #KCBSTraffic #Waze #SanCarlos #RedwoodCity"
Wed Dec 18 22:43:03 +0000 2019,72898202,"Be advised, @flySFO announcing weather related delays for arriving flights of up to 90 minutes. #KCBSTraffic #SanFrancisco #SF"
Wed Dec 18 22:30:30 +0000 2019,72898202,UPDATE: #Oakland - Hwy 24 WB an earlier crash before College Ave has been cleared from the 2-left lanes. Expect residual delays exiting the #CaldecottTunnel. #KCBSTraffic #Orinda
Wed Dec 18 22:20:02 +0000 2019,72898202,"UPDATE: #GoldenGate Bridge - 101 NB at midspan, an earlier stalled bus has been CLEARED from the right lane. Traffic is still jammed out of #SanFrancisco on 101 NB and Veterans Blvd. #KCBSTraffic #SF #Marin #Sausalito"
Wed Dec 18 22:11:48 +0000 2019,72898202,Great tips to remember while driving in the rain. #KCBSTraffic
Wed Dec 18 22:10:00 +0000 2019,72898202,#Norwegian Air Moves To #SFO. https://kcbsradio.radio.com/media/audio-channel/norwegian-air-moves-to-sfo
Wed Dec 18 22:08:05 +0000 2019,72898202,"#SantaRosa - 101 SB before Steele Ln, a 3-car crash has the left lane blocked while a tow truck works to get lanes cleared. #KCBSTraffic #Waze"
Wed Dec 18 21:58:01 +0000 2019,72898202,"UPDATE: #Sausaltio - 101 SB before Rodeo Ave, an earlier crash has been CLEARED, but expect residual delays. #KCBSTraffic #Marin #GoldenGate"
Wed Dec 18 21:45:12 +0000 2019,72898202,#GoldenGateBridge - 101 NB at Midspan a stalled bus has the right lane blocked. #KCBSTraffic #Waze #SanFrancisco #SF #GoldenGate #Marin #Sausalito
Wed Dec 18 21:40:23 +0000 2019,72898202,"#SantaCruz Mountains - Hwy 17 SB before Summit Rd, the right lane is blocked by an overturned car. #KCBSTraffic #Waze #LosGatos"
Wed Dec 18 21:36:01 +0000 2019,72898202,"#Oakland - Hwy 24 WB before College Ave, a solo crash has the 2-left lanes blocked. #KCBSTraffic #Waze #CaldecottTunnel"
Wed Dec 18 21:26:26 +0000 2019,72898202,"#Sausaltio - 101 SB before Rodeo Ave, a crash has the 3-right lanes blocked. #KCBSTraffic #Waze #Marin #GoldenGateBridge"
Wed Dec 18 21:00:00 +0000 2019,72898202,#MountainView Debates Closing Major Road To Cars...
Wed Dec 18 20:53:34 +0000 2019,72898202,You've been warned #Belmont!
Wed Dec 18 20:33:24 +0000 2019,72898202,The #BayBridge approach slowdown just won’t go away. Traffic is still backed up into the maze with the metering lights still on. #KCBSTraffic #Waze.
Wed Dec 18 20:11:16 +0000 2019,72898202,Some heavy rain is being reported in #MarinCounty. Traffic southbound 101 is sluggish out of #Marinwood toward #SanRafael. #KCBSTraffic #Waze
Wed Dec 18 20:03:00 +0000 2019,72898202,#BART Fares Going Up January 1...
Wed Dec 18 19:54:23 +0000 2019,72898202,#SantaCruzMountains northbound 17 before Redwood Estates a crash blocks the left lane. CHP will run a traffic break to clear everything to the right shoulder. #KCBSTraffic
Wed Dec 18 19:10:14 +0000 2019,72898202,Sluggish traffic on southbound 880 through #Hayward although there are no stalls or accidents at the moment. #KCBSTraffic #Waze
Wed Dec 18 19:00:01 +0000 2019,72898202,#Norwegian Air Moves To #SFO
Wed Dec 18 18:40:59 +0000 2019,72898202,Concord eastbound 4 before Willow Pass a crash is blocking the right lane backing traffic up to Port Chicago Hwy. #KCBSTraffic
Wed Dec 18 18:32:08 +0000 2019,72898202,Northbound 85 before El Camino in #MountainView a crash has emergency crews blocking the right lane backing up traffic through #LosAltos. #KCBSTraffic
Wed Dec 18 18:31:08 +0000 2019,72898202,Still big delays trying to get to the #BayBridge with the metering lights still on. Westbound 80 slow through #Richmond and the 580 approach slows at hwy-24 in #Oakland. #KCBSTraffic #Waze
Wed Dec 18 17:30:00 +0000 2019,72898202,#MountainView Debates Closing Major Road To Cars. https://kcbsradio.radio.com/articles/mountain-view-debates-closing-major-road-to-cars
Wed Dec 18 17:11:01 +0000 2019,72898202,No more chain requirements in #TheSierra. All clear for I-80 and US-50 at least for now.
Wed Dec 18 17:09:58 +0000 2019,72898202,Residual #BART delays.
Wed Dec 18 17:03:00 +0000 2019,72898202,#BART Fares Going Up January 1. https://kcbsradio.radio.com/articles/bart-fares-going-up-january-1-2020
Wed Dec 18 16:56:40 +0000 2019,72898202,"Westbound #BayBridge before the Fremont Street exit, a solo crash blocks the right lane, backing up traffic from the Treasure Island Tunnel entrance. Traffic at the Oakland tolls is backed up thru the Maze. #KCBSTraffic #Waze"
Wed Dec 18 16:45:38 +0000 2019,72898202,More #MUNI delays in #SanFrancisco.
Wed Dec 18 16:43:08 +0000 2019,72898202,"In the #EastBay, traffic on NB I-880/the #NimitzFreeway is still mostly at a crawl from Alvarado Blvd in #Fremont/#UnionCity past Tennyson Rd in #Hayward, due to a couple of earlier crashes. #KCBSTraffic #Waze"
Wed Dec 18 16:39:42 +0000 2019,72898202,Cable Car delays. #SanFrancisco
Wed Dec 18 16:35:14 +0000 2019,72898202,#Amtrak delays.
Wed Dec 18 16:24:42 +0000 2019,72898202,"#Novato: SB Hwy-101 traffic gears down (in fact, becomes solid) at Rowland Blvd, stays that way to about Lincoln Avenue in #SanRafael. #KCBSTraffic #Waze"
Wed Dec 18 16:20:57 +0000 2019,72898202,Great advice. Drivers please pay attention.
Wed Dec 18 16:16:54 +0000 2019,72898202,Northbound 101 offramp to #Cloverdale Blvd is closed due to a big rig fire. Fire is out and the cleanup continues. #KCBSTrafic
Wed Dec 18 16:13:31 +0000 2019,72898202,Chain requirements for I-80 in #TheSierra. #Truckee. No chains on US-50.
Wed Dec 18 16:06:52 +0000 2019,72898202,"#Hayward: NB I-880 after A Street, 2 left lanes blocked by a 2 car crash. #TrafficAlert issued. Solid backup from Winton Ave so far. And prior to that, there’s a looong stretch of NB slowing from Alvarado Blvd to Hwy-92, due to earlier problems. #KCBSTraffic #Waze"
Wed Dec 18 15:50:36 +0000 2019,72898202,#MountainView northbound 101 after Moffett there is a crash in the second lane from the left backing up traffic into #Sunnyvale and #SantaClara. #KCBSTraffic
Wed Dec 18 15:49:51 +0000 2019,72898202,#Hayward: Northbound 880 at Winton a crash has the two left lanes blocked. #KCBSTraffic
Wed Dec 18 15:41:24 +0000 2019,72898202,Eastbound 24 before the #Orinda exit there is an overturned car blocking the right lane. #KCBSTraffic
Wed Dec 18 15:34:25 +0000 2019,72898202,Worst stretch of slowing on NB Hwy-85 is from Hwy-87 in #SanJose to just past DeAnza Blvd in #Cupertino. The NB Hwy-85 ramp to NB I-280 is also jammed. #KcbsTraffic #Waze
Wed Dec 18 15:13:15 +0000 2019,72898202,"#PleasantHill: SB I-680 gears down at Gregory Lane, stays slow all the way to the Hwy-24 interchange in #WalnutCreek. WB Hwy-24 slows from there, stays mostly solid all the way past #Orinda. Call it about 11 miles altogether of slow traffic. #KCBSTraffic"
Wed Dec 18 14:52:17 +0000 2019,72898202,#Oakland: Earlier problems on I-580 have cleared but WB I-580 does slow just after I-980/Hwy 24 to the Maze and WB I-80/The #Bay Bridge. Bridge-bound traffic also backs up to Powell St in #Emeryville and onto NB I-880. #KCBSTraffic #Waze
Wed Dec 18 14:30:00 +0000 2019,72898202,#MountainView Debates Closing Major Road To Cars
Wed Dec 18 14:09:41 +0000 2019,72898202,"#Oakland: New accident westbound I-580 at Lakeshore Ave, accident has the 2 left lanes blocked, 2 right lane open, traffic solid from Park Blvd. Please be patient. #KCBSTraffic #Waze"
Wed Dec 18 13:53:01 +0000 2019,72898202,"#Oakland update: WB I-580 at Lakeshore Ave, CHP has reopened all lanes in BOTH directions following 4am fatal crash. Eastbound (counter-commute) slowing has been minor (although sudden – be careful) and should dissipate quickly, WB may take a bit longer."
Wed Dec 18 13:42:57 +0000 2019,72898202,#BART Fares Going Up January 1
Wed Dec 18 13:34:17 +0000 2019,72898202,"#Oakland: WB I-580 at Lakeshore Ave, fatal crash happened just after 4am. Only the 2 left lanes are open, solid backup of nearly a mile. Eastbound only the left lane is open, but the backup (counter-commute) is less than a half-mile. #KCBSTraffic #Waze"
Wed Dec 18 12:30:55 +0000 2019,72898202,"#Oakland #TrafficAlert 580 in both directions WB/EB, ALL LANES ARE BLOCKED due to Fatal multiple car crash. No ETO... Hwy 880 is your best alternate route #KCBSTraffic"
Wed Dec 18 11:06:59 +0000 2019,72898202,#UPDATE #Novato 101 SB All Lanes Open before St. Vincet Dr. #KCBSTraffic
Wed Dec 18 10:25:21 +0000 2019,72898202,#Novato 101 SB Crash before St. Vincent Dr blocking the 2 left lanes... CHP has stopped traffic. No ETO... #SanRafael #KCBSTraffic
Wed Dec 18 08:14:15 +0000 2019,72898202,#GoldenGateBridge 101 NB Heavy Traffic due to overnight bridge work... right lanes closed until 5am. Slow from Veterans Blvd. #SanFrancisco #Sausalito #KCBSTraffic
Wed Dec 18 06:11:26 +0000 2019,72898202,Rain is headed our way and tomorrow morning's commute will be slippery...plan ahead and try to get out the door a little early. Holiday craziness and wet roads could make it a tough commute.
Wed Dec 18 02:31:19 +0000 2019,72898202,#Hwy101 northbound at #OysterPoint there's a crash blocking the left lanes. Northbound traffic is very slow from #MillbraeAvenue. #KCBSTraffic
Wed Dec 18 02:18:01 +0000 2019,72898202,#SantaRosa A 3-car crash is blocking the intersection of #Hwy12 and #farmer and traffic is backed up onto #Hwy101. #KCBSTraffic
Wed Dec 18 02:11:16 +0000 2019,72898202,#Fremont There's a stalled car blocking the third lane from the left on #I880 northbound before #Stevenson. #KCBSTraffic
Wed Dec 18 01:49:49 +0000 2019,72898202,"#SanFrancisco #I80 eastbound before #4thStreet, a crash is blocking the left lane. #WAZE #KCBSTraffic"
Wed Dec 18 01:45:19 +0000 2019,72898202,"#SanJose #Hwy85 southbound at #BlossomHill, the 2nd lane from the left is blocked by a crash. #WAZE #KCBSTraffic"
Wed Dec 18 01:27:14 +0000 2019,72898202,"#Oakland #I580 eastbound at #HarrisonStreet, a stall is blocking the 4th lane from the left. #WAZE #KCBSTraffic"
Wed Dec 18 01:14:36 +0000 2019,72898202,"#Oakland #880 southbound at #16th, a stalled truck is blocking the 3rd lane from the left. #WAZE #KCBSTraffic"
Wed Dec 18 01:04:26 +0000 2019,72898202,An airplane.
Wed Dec 18 00:39:21 +0000 2019,72898202,"#Concord #Hwy242 southbound at #I680, smoke from a nearby homeless camp is sending smoke to the freeway. #WAZE #KCBSTRaffic"
Wed Dec 18 00:10:59 +0000 2019,72898202,"#PaloAlto #Hwy101 southbound at #SanAntonio, only the right lane is open, the 4 left lanes are blocked by a car fire. #WAZE #KCBSTraffic"
Tue Dec 17 23:40:22 +0000 2019,72898202,"#PaloAlto. #Hwy101 southbound at #SanAntonio, a crash with a car fire is blocking the 3rd lane from the left. #WAZE #KCBSTraffic"
Tue Dec 17 23:25:55 +0000 2019,72898202,"#Sunol #I680 northbound at #Andrade, all lanes open, the emergency pot hole repair is finished. #WAZE #KCBSTraffic"
